,city_id,City,Country,Lon,Lat,Cloudiness (%),Humidity,Temp,Wind Speed,Time
64,5975004,High Level,CA,-117.13,58.52,75,60,20.0,3.6,2019-07-12 19:41:36
65,140097,Borazjan,IR,51.21,29.27,0,36,35.0,0.91,2019-07-12 19:41:39
66,5882953,Aklavik,CA,-135.01,68.22,75,66,8.83,1.5,2019-07-12 19:41:41
67,1651810,Airai,TL,125.41,-8.93,68,80,19.14,2.15,2019-07-12 19:38:50
68,3443061,Chuy,UY,-53.46,-33.69,92,96,15.84,2.63,2019-07-12 19:41:43
69,3369157,Cape Town,ZA,18.42,-33.93,0,87,11.96,2.1,2019-07-12 19:37:11
70,3526662,Teya,MX,-89.07,21.05,75,52,34.87,3.1,2019-07-12 19:41:46
71,5848280,Kapaa,US,-159.32,22.08,20,74,27.48,5.1,2019-07-12 19:37:35
72,296852,Erzin,TR,36.2,36.95,40,69,25.04,7.7,2019-07-12 19:41:49
73,1499158,Mayna,RU,91.49,53.0,100,99,13.34,0.94,2019-07-12 19:41:50
74,262462,Saint George,GR,22.34,39.45,75,73,23.14,5.1,2019-07-12 19:41:51
75,1519030,Shu,KZ,73.76,43.6,3,22,24.04,3.04,2019-07-12 19:41:53
76,5919850,Chapais,CA,-74.86,49.78,90,93,15.0,4.6,2019-07-12 19:41:54
77,3037456,Saint-Joseph,FR,6.97,43.56,0,74,25.33,2.1,2019-07-12 19:41:55
78,2014624,Udachnyy,RU,112.4,66.42,90,93,9.0,2.0,2019-07-12 19:41:57
79,2180815,Tuatapere,NZ,167.69,-46.13,100,78,11.14,8.5,2019-07-12 19:41:58
80,3186588,Zeljezno Polje,BA,17.93,44.41,0,87,15.44,1.0,2019-07-12 19:42:00
81,126972,Sarab,IR,44.99,38.61,0,42,13.54,2.0,2019-07-12 19:42:01
82,3833859,Barrow,AR,-60.23,-38.31,0,74,8.74,3.43,2019-07-12 19:42:02
83,3872255,San Felipe,CL,-70.73,-32.75,6,88,15.0,0.45,2019-07-12 19:41:09
84,5880568,Bethel,US,-161.76,60.79,90,82,16.77,4.6,2019-07-12 19:37:12
85,2636432,Baglan,GB,-3.81,51.62,63,72,18.04,4.6,2019-07-12 19:42:07
86,5563839,Fortuna,US,-124.16,40.6,75,72,21.49,4.6,2019-07-12 19:38:26
87,1214488,Meulaboh,ID,96.13,4.14,100,72,28.34,3.94,2019-07-12 19:42:09
88,5855927,Hilo,US,-155.08,19.71,1,58,25.57,1.5,2019-07-12 19:42:11
89,2192362,Christchurch,NZ,172.64,-43.53,0,81,5.24,2.1,2019-07-12 19:38:01
90,3393692,Itarema,BR,-39.92,-2.92,20,72,25.64,4.56,2019-07-12 19:42:13
91,3402648,Carutapera,BR,-46.02,-1.2,12,90,24.64,2.81,2019-07-12 19:42:15
92,2012938,Yerofey Pavlovich,RU,121.97,53.97,39,74,16.44,1.61,2019-07-12 19:42:16
93,4975802,Portland,US,-70.25,43.66,75,83,23.84,3.1,2019-07-12 19:42:19
94,100926,Umm Lajj,SA,37.27,25.02,5,68,29.94,1.99,2019-07-12 19:42:21
95,3831208,Qaanaaq,GL,-69.36,77.48,100,58,7.94,2.23,2019-07-12 19:37:37
96,4176380,Venice,US,-82.45,27.1,1,66,30.61,4.6,2019-07-12 19:40:31
97,1734052,Sandakan,MY,118.12,5.84,75,100,23.0,3.1,2019-07-12 19:42:27
98,4360592,Lexington Park,US,-76.45,38.26,75,58,31.42,3.1,2019-07-12 19:42:28
99,474354,Verkhovazhye,RU,42.05,60.75,0,92,6.34,1.84,2019-07-12 19:42:31
100,3421319,Nuuk,GL,-51.74,64.17,75,81,8.0,4.6,2019-07-12 19:42:32
101,2729907,Longyearbyen,NO,15.63,78.22,75,70,7.0,7.2,2019-07-12 19:42:33
102,2136150,Luganville,VU,167.18,-15.51,100,96,22.24,2.17,2019-07-12 19:42:35
103,581049,Arkhangelsk,RU,40.54,64.54,40,87,9.0,2.0,2019-07-12 19:42:36
104,2208248,Kaitangata,NZ,169.85,-46.28,78,75,5.56,0.45,2019-07-12 19:42:38
105,4372777,Vardo,US,-77.74,39.62,1,45,30.2,6.7,2019-07-12 19:42:39
106,492351,Skorodnoye,RU,37.24,51.07,75,82,15.0,3.0,2019-07-12 19:42:40
107,4021858,Guerrero Negro,MX,-114.04,27.97,0,87,19.14,8.48,2019-07-12 19:42:43
108,3418910,Upernavik,GL,-56.15,72.79,4,72,8.14,0.13,2019-07-12 19:42:45
109,2075265,Busselton,AU,115.35,-33.64,100,81,7.54,7.37,2019-07-12 19:42:46
110,117656,Ayan,IR,44.7,38.23,0,42,13.54,2.0,2019-07-12 19:42:50
111,876177,Luau,CD,22.23,-10.7,27,30,18.04,2.57,2019-07-12 19:42:51
112,1504382,Kargasok,RU,80.87,59.06,0,76,16.94,2.29,2019-07-12 19:42:53
113,2508813,Adrar,DZ,-0.29,27.87,0,6,44.0,5.7,2019-07-12 19:42:54
114,2255564,Ouesso,CG,16.05,1.61,28,89,21.84,0.66,2019-07-12 19:42:56
115,5423294,Golden,US,-105.22,39.76,1,18,32.22,2.6,2019-07-12 19:42:57
116,6167817,Torbay,CA,-52.73,47.66,75,63,15.43,4.1,2019-07-12 19:42:58
117,514052,Ostrovskoye,RU,42.24,57.81,0,91,6.54,0.75,2019-07-12 19:43:00
118,1688687,San Quintin,PH,120.52,17.54,0,89,23.64,1.71,2019-07-12 19:43:02
119,1632694,Pangkalanbuun,ID,111.62,-2.68,51,98,21.94,0.78,2019-07-12 19:43:05
120,3397893,Itacoatiara,BR,-58.44,-3.14,20,74,30.0,2.1,2019-07-12 19:43:06
121,588365,Vao,EE,26.19,59.1,45,77,10.34,3.26,2019-07-12 19:38:39
122,547523,Klin,RU,36.74,56.34,0,93,12.0,2.0,2019-07-12 19:43:09
123,3420768,Qasigiannguit,GL,-51.19,68.82,75,87,7.0,2.1,2019-07-12 19:43:11
124,3105522,Bereda,ES,-7.54,43.27,90,76,19.68,4.47,2019-07-12 19:43:12
125,3451241,Rio Brilhante,BR,-54.54,-21.8,0,47,22.84,2.08,2019-07-12 19:43:13
126,364933,Umm Kaddadah,SD,26.69,13.6,52,45,28.34,4.16,2019-07-12 19:43:15
127,5197517,Lebanon,US,-76.42,40.34,75,48,29.42,5.7,2019-07-12 19:43:16
128,6170031,Tuktoyaktuk,CA,-133.03,69.44,75,75,6.0,2.1,2019-07-12 19:43:18
129,2123814,Leningradskiy,RU,178.42,69.38,13,74,8.34,3.85,2019-07-12 19:43:19
130,1733782,Victoria,BN,115.24,5.28,90,100,23.95,1.99,2019-07-12 19:40:32
131,3026644,Souillac,FR,-0.6,45.6,0,69,23.76,5.7,2019-07-12 19:39:02
132,6165406,Thompson,CA,-97.86,55.74,40,33,24.0,5.7,2019-07-12 19:43:23
133,6096551,Pangnirtung,CA,-65.72,66.15,90,100,6.0,4.6,2019-07-12 19:43:25
134,546105,Nikolskoye,RU,30.79,59.7,40,87,10.8,3.0,2019-07-12 19:43:26
135,2289887,Divo,CI,-5.36,5.83,61,98,21.24,1.84,2019-07-12 19:43:29
136,2063036,Port Lincoln,AU,135.86,-34.72,55,64,12.24,12.36,2019-07-12 19:43:30
137,3047811,Nagybajom,HU,17.51,46.39,75,73,19.64,2.1,2019-07-12 19:43:31
138,2013465,Verkhoyansk,RU,133.39,67.55,100,43,23.24,0.22,2019-07-12 19:43:33
139,5931800,Cranbrook,CA,-115.76,49.51,75,44,23.84,3.6,2019-07-12 19:43:34
140,5961417,Husavik,CA,-96.99,50.56,99,50,22.81,1.34,2019-07-12 19:43:36
141,556268,Ostrovnoy,RU,39.51,68.05,20,86,3.04,0.69,2019-07-12 19:43:37
142,3424607,Tasiilaq,GL,-37.64,65.61,40,75,8.0,3.6,2019-07-12 19:43:38
143,2126123,Chokurdakh,RU,147.9,70.62,71,55,20.94,5.94,2019-07-12 19:43:40
144,321836,Batman,TR,41.13,37.88,0,44,27.12,1.0,2019-07-12 19:43:41
145,3442750,Dolores,UY,-58.22,-33.53,100,95,13.89,8.05,2019-07-12 19:43:42
146,3407755,Amarante do Maranhao,BR,-46.74,-5.57,89,60,27.74,1.15,2019-07-12 19:43:44
147,3066095,Sitborice,CZ,16.78,49.01,20,88,15.91,1.5,2019-07-12 19:43:45
148,162099,Buzmeyin,TM,58.21,38.05,0,21,34.0,5.1,2019-07-12 19:43:47
149,2022572,Khatanga,RU,102.47,71.98,100,64,10.94,3.85,2019-07-12 19:43:48
150,1014034,Carnarvon,ZA,22.13,-30.97,0,26,12.34,2.57,2019-07-12 19:43:49
